Period,Ngày nhập kho,SUB code,Item code,Type,QTY ACTUAL,QTY RETURN,Ghi chú
2026-04,2026-04-20 00:00:00,,EAD65616818-C,WIP,1000,,
2026-04,2026-04-20 00:00:00,,EAD64169033-C,WIP,100,,
2026-04,2026-04-20 00:00:00,,EAD62468244-C,WIP,8000,,
2026-04,2026-04-20 00:00:00,,EAD64587804-C,WIP,4000,,
2026-04,2026-04-20 00:00:00,,EAD63845502-C,WIP,2000,,
2026-04,2026-04-20 00:00:00,,EAD63954790-C,WIP,1000,,
2026-04,2026-04-20 00:00:00,,EAD62061319-C,WIP,2000,,
2026-04,2026-04-20 00:00:00,,EAD61212389-C,WIP,100,,
2026-04,2026-04-20 00:00:00,,HOUX00659NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX01156NA,MAT,2000,,
2026-04,2026-04-20 00:00:00,,HOUX01206NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX01215NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX01217NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,SELA00035NA,MAT,2000,,
2026-04,2026-04-20 00:00:00,,SELA00037NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,SLVB00006NA,MAT,4000,,
2026-04,2026-04-20 00:00:00,,TAPB00003NA,MAT,3420,,
2026-04,2026-04-20 00:00:00,,TPAX00107NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,TPAX00197NA,MAT,2000,,
2026-04,2026-04-20 00:00:00,,TPAX00200NA,MAT,2000,,
2026-04,2026-04-20 00:00:00,,TPAX00201NA,MAT,4000,,
2026-04,2026-04-20 00:00:00,,TPAX00209NA,MAT,4000,,
2026-04,2026-04-20 00:00:00,,TPAX00219NA,MAT,4000,,
2026-04,2026-04-20 00:00:00,,HOUX01548NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,TPAX00288NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX00202NA,MAT,2000,,
2026-04,2026-04-20 00:00:00,,HOUX01320NA,MAT,100,,
2026-04,2026-04-20 00:00:00,,TAPA00081NA,MAT,620,,
2026-04,2026-04-20 00:00:00,,HOUX02060NA,MAT,4000,,
2026-04,2026-04-20 00:00:00,,TPAX00143NA,MAT,100,,
2026-04,2026-04-20 00:00:00,,HOUX00852NA,MAT,100,,
2026-04,2026-04-20 00:00:00,,HOUX00444NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX02121NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX00445NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX00666NA,MAT,2000,,
2026-04,2026-04-20 00:00:00,,HOUX00665NA,MAT,4000,,
2026-04,2026-04-20 00:00:00,,HOUX00667NA,MAT,4000,,
2026-04,2026-04-20 00:00:00,,HOUX00082NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX00978NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX01538NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX01553NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,TPAX00047NA,MAT,3000,,
2026-04,2026-04-20 00:00:00,,TPAX00001NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,TPAX00284NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,TPAX00291NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX00234NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,HOUX02758NA,MAT,2000,,
2026-04,2026-04-20 00:00:00,,HOUX02759NA,MAT,2000,,
2026-04,2026-04-20 00:00:00,,TPAX00572NA,MAT,2000,,
2026-04,2026-04-20 00:00:00,,TPAX00573NA,MAT,2000,,
2026-04,2026-04-20 00:00:00,,TPAX00384NA,MAT,1000,,
2026-04,2026-04-20 00:00:00,,TPAX00377NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,EAD63911420-C,WIP,1000,,
2026-04,2026-04-21 00:00:00,,EAD65616818-C,WIP,1000,,
2026-04,2026-04-21 00:00:00,,EAD64587804-C,WIP,4000,,
2026-04,2026-04-21 00:00:00,,HOUX01969NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX00890NA,MAT,20,,
2026-04,2026-04-21 00:00:00,,TPAX00385NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,TPAX00282NA,MAT,100,,
2026-04,2026-04-21 00:00:00,,HOUX01882NA,MAT,1,,
2026-04,2026-04-21 00:00:00,,HOUX01880NA,MAT,882,,
2026-04,2026-04-21 00:00:00,,CORX00035NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX00065NA,MAT,3000,,
2026-04,2026-04-21 00:00:00,,HOUX00659NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX01084NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX01149NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,HOUX01156NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,HOUX01239NA,MAT,6000,,
2026-04,2026-04-21 00:00:00,,SELA00035NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,SELA00037NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,SLVB00006NA,MAT,4000,,
2026-04,2026-04-21 00:00:00,,TAPB00003NA,MAT,3990,,
2026-04,2026-04-21 00:00:00,,TAPA00013NA,MAT,19240,,
2026-04,2026-04-21 00:00:00,,TPAX00051NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,TPAX00101NA,MAT,3000,,
2026-04,2026-04-21 00:00:00,,TPAX00107NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,TPAX00197NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,TPAX00200NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,TPAX00201NA,MAT,4000,,
2026-04,2026-04-21 00:00:00,,TPAX00215NA,MAT,6000,,
2026-04,2026-04-21 00:00:00,,TPAX00219NA,MAT,4000,,
2026-04,2026-04-21 00:00:00,,HOUX01238NA,MAT,6000,,
2026-04,2026-04-21 00:00:00,,BAGD00004NA,MAT,30,,
2026-04,2026-04-21 00:00:00,,TPAX00004NA,MAT,3000,,
2026-04,2026-04-21 00:00:00,,HOUX00663NA,MAT,3000,,
2026-04,2026-04-21 00:00:00,,HOUX01086NA,MAT,600,,
2026-04,2026-04-21 00:00:00,,HOUX01548NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,TPAX00288NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX00202NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,HOUX00458NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,TPAX00111NA,MAT,1800,,
2026-04,2026-04-21 00:00:00,,TAPA00081NA,MAT,620,,
2026-04,2026-04-21 00:00:00,,HOUX00027NA,MAT,600,,
2026-04,2026-04-21 00:00:00,,HOUX00070NA,MAT,600,,
2026-04,2026-04-21 00:00:00,,TPAX00383NA,MAT,1200,,
2026-04,2026-04-21 00:00:00,,HOUX02060NA,MAT,4000,,
2026-04,2026-04-21 00:00:00,,TPAX00388NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,HOUX00444NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX02121NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX00445NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX00666NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,HOUX00665NA,MAT,4000,,
2026-04,2026-04-21 00:00:00,,HOUX00667NA,MAT,4000,,
2026-04,2026-04-21 00:00:00,,HOUX00082NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX00978NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX01538NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX01553NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,TPAX00047NA,MAT,3000,,
2026-04,2026-04-21 00:00:00,,TPAX00001NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,TPAX00284NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,TPAX00291NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX00234NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,HOUX02758NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,HOUX02759NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,TPAX00572NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,TPAX00573NA,MAT,2000,,
2026-04,2026-04-21 00:00:00,,CORX00181NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,CORX00016NA,MAT,1000,,
2026-04,2026-04-21 00:00:00,,EAD63913527-C,WIP,1000,,
2026-04,2026-04-21 00:00:00,,EAD63913527-C-TUBA-089,TUB,1000,,
2026-04,2026-04-21 00:00:00,,EAD63913527-C-TUBC-114,TUB,1000,,
2026-04,2026-04-22 00:00:00,,EAD65616818-C,WIP,1500,,
2026-04,2026-04-22 00:00:00,,EAD64587804-C,WIP,4000,,
2026-04,2026-04-22 00:00:00,,6850EC3006V-C,WIP,1000,,
2026-04,2026-04-22 00:00:00,,HOUX01127NA,MAT,1150,,
2026-04,2026-04-22 00:00:00,,HOUX01191NA,MAT,4000,,
2026-04,2026-04-22 00:00:00,,HOUX01211NA,MAT,2000,,
2026-04,2026-04-22 00:00:00,,HOUX01364NA,MAT,4000,,
2026-04,2026-04-22 00:00:00,,MLDA00207NA,MAT,744,,
2026-04,2026-04-22 00:00:00,,HOUX00861NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,SELA00035NA,MAT,5000,,
2026-04,2026-04-22 00:00:00,,HOUX00065NA,MAT,5000,,
2026-04,2026-04-22 00:00:00,,HOUX01156NA,MAT,2000,,
2026-04,2026-04-22 00:00:00,,HOUX01239NA,MAT,5000,,
2026-04,2026-04-22 00:00:00,,TAPB00003NA,MAT,300,,
2026-04,2026-04-22 00:00:00,,TAPA00013NA,MAT,3580,,
2026-04,2026-04-22 00:00:00,,TPAX00097NA,MAT,2000,,
2026-04,2026-04-22 00:00:00,,TPAX00101NA,MAT,6000,,
2026-04,2026-04-22 00:00:00,,TPAX00201NA,MAT,4000,,
2026-04,2026-04-22 00:00:00,,TPAX00215NA,MAT,5000,,
2026-04,2026-04-22 00:00:00,,TPAX00219NA,MAT,4000,,
2026-04,2026-04-22 00:00:00,,HOUX01238NA,MAT,3000,,
2026-04,2026-04-22 00:00:00,,BAGD00004NA,MAT,15,,
2026-04,2026-04-22 00:00:00,,TPAX00004NA,MAT,8000,,
2026-04,2026-04-22 00:00:00,,HOUX00663NA,MAT,3000,,
2026-04,2026-04-22 00:00:00,,HOUX01086NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX00021NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,TPAX00231NA,MAT,2000,,
2026-04,2026-04-22 00:00:00,,HOUX01548NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,TPAX00288NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX01519NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,TPAX00279NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX00374NA,MAT,2000,,
2026-04,2026-04-22 00:00:00,,TPAX00307NA,MAT,2000,,
2026-04,2026-04-22 00:00:00,,HOUX01540NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX00070NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX00739NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX01605NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX02087NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,TPAX00389NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX01085NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX01936NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,TPAX00383NA,MAT,4000,,
2026-04,2026-04-22 00:00:00,,HOUX02060NA,MAT,4000,,
2026-04,2026-04-22 00:00:00,,HOUX01932NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX00444NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX02121NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX00445NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX00666NA,MAT,2000,,
2026-04,2026-04-22 00:00:00,,HOUX00665NA,MAT,2000,,
2026-04,2026-04-22 00:00:00,,HOUX00667NA,MAT,4000,,
2026-04,2026-04-22 00:00:00,,HOUX00082NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX00978NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX01538NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX01553NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,TPAX00047NA,MAT,3000,,
2026-04,2026-04-22 00:00:00,,TPAX00001NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,TPAX00284NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,TPAX00291NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,HOUX00234NA,MAT,1000,,
2026-04,2026-04-22 00:00:00,,EAD63911344-C,WIP,1000,,
2026-04,2026-04-22 00:00:00,,EAD63911344-C-TUBA-089,TUB,1000,,
2026-04,2026-04-23 00:00:00,,EAD65616822-C,WIP,1000,,
2026-04,2026-04-23 00:00:00,,EAD64109903-C,WIP,3000,,
2026-04,2026-04-23 00:00:00,,EAD66091501-C,WIP,1000,,
2026-04,2026-04-23 00:00:00,,EAD66006019-C,WIP,2000,,
2026-04,2026-04-23 00:00:00,,EAD65616818-C,WIP,1500,,
2026-04,2026-04-23 00:00:00,,EAD66065901-C,WIP,1000,,
2026-04,2026-04-23 00:00:00,,EAD61212398-C,WIP,2000,,
2026-04,2026-04-23 00:00:00,,EAD64587804-C,WIP,4000,,
2026-04,2026-04-23 00:00:00,,EAD66091501-C-TUBA-089,TUB,1000,,
2026-04,2026-04-23 00:00:00,,CORX00035NA,MAT,3000,,
2026-04,2026-04-23 00:00:00,,HOUX00065NA,MAT,3000,,
2026-04,2026-04-23 00:00:00,,HOUX00369NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00494NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX00827NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX00850NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX01084NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX01156NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX01239NA,MAT,6000,,
2026-04,2026-04-23 00:00:00,,SLVB00006NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,TAPB00003NA,MAT,2160,,
2026-04,2026-04-23 00:00:00,,TAPA00013NA,MAT,9000,,
2026-04,2026-04-23 00:00:00,,TPAX00051NA,MAT,6000,,
2026-04,2026-04-23 00:00:00,,TPAX00097NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,TPAX00101NA,MAT,3000,,
2026-04,2026-04-23 00:00:00,,TPAX00142NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,TPAX00201NA,MAT,4000,,
2026-04,2026-04-23 00:00:00,,TPAX00215NA,MAT,6000,,
2026-04,2026-04-23 00:00:00,,TPAX00219NA,MAT,4100,,
2026-04,2026-04-23 00:00:00,,HOUX01238NA,MAT,3000,,
2026-04,2026-04-23 00:00:00,,BAGD00004NA,MAT,15,,
2026-04,2026-04-23 00:00:00,,TPAX00231NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX01548NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00288NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00202NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00279NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00374NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,CATX00072NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00458NA,MAT,3000,,
2026-04,2026-04-23 00:00:00,,HOUX00476NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00147NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX00733NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00858NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,TPAX00086NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,TPAX00026NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00149NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00141NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00027NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00398NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX02060NA,MAT,4100,,
2026-04,2026-04-23 00:00:00,,TPAX00388NA,MAT,4000,,
2026-04,2026-04-23 00:00:00,,HOUX00399NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00444NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX02121NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00445NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00666NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX00667NA,MAT,4000,,
2026-04,2026-04-23 00:00:00,,HOUX00082NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00978NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX01538NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX01553NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00047NA,MAT,3000,,
2026-04,2026-04-23 00:00:00,,TPAX00001NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00284NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00291NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00234NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00890NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,TPAX00183NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,FOMA00360NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,CORX00181NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,CORX00016NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX01191NA,MAT,21200,,
2026-04,2026-04-23 00:00:00,,HOUX01210NA,MAT,9450,,
2026-04,2026-04-23 00:00:00,,BAGA00033NA,MAT,3300,,
2026-04,2026-04-23 00:00:00,,HOUX01211NA,MAT,4000,,
2026-04,2026-04-23 00:00:00,,TPAX00345NA,MAT,18000,,
2026-04,2026-04-23 00:00:00,,HOUX01969NA,MAT,3000,,
2026-04,2026-04-23 00:00:00,,HOUX01114NA,MAT,8300,,
2026-04,2026-04-23 00:00:00,,HOUX01213NA,MAT,3000,,
2026-04,2026-04-23 00:00:00,,HOUX01132NA,MAT,3100,,
2026-04,2026-04-23 00:00:00,,HOUX02048NA,MAT,3000,,
2026-04,2026-04-23 00:00:00,,MLDA00207NA,MAT,1256,,
2026-04,2026-04-23 00:00:00,,HOUX01362NA,MAT,1850,,
2026-04,2026-04-23 00:00:00,,TPAX00282NA,MAT,2500,,
2026-04,2026-04-23 00:00:00,,CORX00038NA,MAT,1900,,
2026-04,2026-04-23 00:00:00,,HOUX00212NA,MAT,11450,,
2026-04,2026-04-23 00:00:00,,HOUX00213NA,MAT,12950,,
2026-04,2026-04-23 00:00:00,,HOUX01127NA,MAT,5500,,
2026-04,2026-04-23 00:00:00,,TPAX00336NA,MAT,26900,,
2026-04,2026-04-23 00:00:00,,TPAX00198NA,MAT,28500,,
2026-04,2026-04-23 00:00:00,,HOUX01842NA,MAT,10850,,
2026-04,2026-04-23 00:00:00,,BAGA00007NA,MAT,7000,,
2026-04,2026-04-23 00:00:00,,HOUX01124NA,MAT,6000,,
2026-04,2026-04-23 00:00:00,,SELA00029NA,MAT,5700,,
2026-04,2026-04-23 00:00:00,,TPAX00376NA,MAT,8000,,
2026-04,2026-04-23 00:00:00,,HOUX01122NA,MAT,9000,,
2026-04,2026-04-23 00:00:00,,HOUX01123NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX01195NA,MAT,3000,,
2026-04,2026-04-23 00:00:00,,HOUX01216NA,MAT,6800,,
2026-04,2026-04-23 00:00:00,,HOUX01566NA,MAT,4500,,
2026-04,2026-04-23 00:00:00,,TPAX00244NA,MAT,12000,,
2026-04,2026-04-23 00:00:00,,HOUX01204NA,MAT,5000,,
2026-04,2026-04-23 00:00:00,,TPAX00206NA,MAT,5000,,
2026-04,2026-04-23 00:00:00,,SLVA00014NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00015NA,MAT,3000,,
2026-04,2026-04-23 00:00:00,,HOUX00052NA,MAT,9450,,
2026-04,2026-04-23 00:00:00,,HOUX01160NA,MAT,5000,,
2026-04,2026-04-23 00:00:00,,HOUX01206NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX01215NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX01217NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,TPAX00080NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00202NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,TPAX00209NA,MAT,7000,,
2026-04,2026-04-23 00:00:00,,BAGA00005NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX01081NA,MAT,9000,,
2026-04,2026-04-23 00:00:00,,HOUX00057NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,TPAX00385NA,MAT,6000,,
2026-04,2026-04-23 00:00:00,,TPAX00111NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX00820NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00005NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00048NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX02724NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00563NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX00443NA,MAT,9500,,
2026-04,2026-04-23 00:00:00,,HOUX00211NA,MAT,2850,,
2026-04,2026-04-23 00:00:00,,HOUX01113NA,MAT,7000,,
2026-04,2026-04-23 00:00:00,,HOUX01995NA,MAT,7000,,
2026-04,2026-04-23 00:00:00,,TPAX00233NA,MAT,7000,,
2026-04,2026-04-23 00:00:00,,HOUX01107NA,MAT,6000,,
2026-04,2026-04-23 00:00:00,,HOUX01131NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX01137NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00751NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,HOUX01880NA,MAT,424,,
2026-04,2026-04-23 00:00:00,,HOUX01882NA,MAT,611,,
2026-04,2026-04-23 00:00:00,,TPAX00048NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX01531NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00224NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00492NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00384NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00377NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,TPAX00132NA,MAT,2000,,
2026-04,2026-04-23 00:00:00,,TPAX00285NA,MAT,1000,,
2026-04,2026-04-23 00:00:00,,HOUX00665NA,MAT,8000,,
2026-04,2026-04-23 00:00:00,,TPAX00200NA,MAT,200,,
2026-04,2026-04-23 00:00:00,,HOUX01121NA,MAT,100,,
2026-04,2026-04-23 00:00:00,,EAD63913527-C,WIP,1000,,
2026-04,2026-04-23 00:00:00,,EAD63913527-C-TUBA-089,TUB,1000,,
2026-04,2026-04-23 00:00:00,,EAD63913527-C-TUBC-114,TUB,1000,,
2026-04,2026-04-23 00:00:00,,EAD61749501-C,WIP,1300,,
2026-04,2026-04-24 00:00:00,,BAGC00005NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,BAGA00007NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,BNDC00002NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,CORX00035NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00015NA,MAT,3000,,
2026-04,2026-04-24 00:00:00,,HOUX00065NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00211NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00212NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00213NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00369NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00494NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00627NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00642NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX00659NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX01084NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX01123NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01124NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX01127NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,HOUX01128NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01130NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01131NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01136NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01137NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01139NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01146NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01149NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,HOUX01191NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,HOUX01194NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01210NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01213NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01239NA,MAT,5000,,
2026-04,2026-04-24 00:00:00,,HOUX01251NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01362NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,HOUX01566NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,SELA00029NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,SELA00032NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,SELA00035NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,SLVB00006NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TAPB00003NA,MAT,7140,,
2026-04,2026-04-24 00:00:00,,TAPA00013NA,MAT,19100,,
2026-04,2026-04-24 00:00:00,,TPAX00048NA,MAT,4000,,
2026-04,2026-04-24 00:00:00,,TPAX00051NA,MAT,5000,,
2026-04,2026-04-24 00:00:00,,TPAX00080NA,MAT,1000,,
2026-04,2026-04-24 00:00:00,,TPAX00097NA,MAT,2000,,
2026-04,2026-04-24 00:00:00,,TPAX00101NA,MAT,1500,,
2026-04,2026-04-24 00:00:00,,TPAX00107NA,MAT,2000,,
