Period,Số tờ khai,Ngày TK,Mã loại hình,Số hóa đơn,Mã NVL,Tên hàng,ĐVT,Type,QTY INPUT,Ngày giao hàng,QTY RETURN,Remark
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01519NA,"HOUX01519NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 13.42x9.42x7.92mm, YH396-03JR, hàng mới 100%, loại HOUX01519NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00279NA,"TPAX00279NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), YH396-03JRT(RE), hàng mới 100%, loại TPAX00279NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00374NA,"HOUX00374NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 15.5x13.1x10mm, 25048HS-04, hàng mới 100%, loại HOUX00374NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,CATX00072NA,"CATX00072NA#&Dây thít bằng nhựa, CT 100 *2.5 mm, hàng mới 100%, loại CATX00072NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00453NA,"HOUX00453NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 28,9x8x13.4mm, 35150-0209, hàng mới 100%, loại HOUX00453NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01931NA,"HOUX01931NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.5x3x3cm, 625311T, hàng mới 100%, loại HOUX01931NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,SELA00036NA,"SELA00036NA#&Miếng đệm bằng nhựa dẻo dùng để cố định dây điện và đầu nối, SL-47S1, hàng mới 100%, loại SELA00036NA",PCE,MAT,300,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TAPB00012NA,"TAPB00012NA#&Băng dính bằng vải acetate để quấn dây điện, rộng: 60mm, ACETATE W60, hàng mới 100%, loại TAPB00012NA",MTR,MAT,90,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01842NA,"HOUX01842NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 23x11.2x10 mm, 2369507-1, hàng mới 100%, loại HOUX01842NA",PCE,MAT,3300,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00111NA,"TPAX00111NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), 635252-2, hàng mới 100%, loại TPAX00111NA",PCE,MAT,4000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00147NA,"TPAX00147NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 917706-1, hàng mới 100%, loại TPAX00147NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00383NA,"HOUX00383NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.05x0.95x0.8 cm, 25048HS-07, hàng mới 100%, loại HOUX00383NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00234NA,"TPAX00234NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), SMH250J-07RT(RE), hàng mới 100%, loại TPAX00234NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00057NA,"HOUX00057NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 27x10.8x11.3mm, 624159, hàng mới 100%, loại HOUX00057NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00858NA,"HOUX00858NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 28x12x7mm, 917694-1, hàng mới 100%, loại HOUX00858NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00820NA,"HOUX00820NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3x4x1.0 cm, 65001HS-12, hàng mới 100%, loại HOUX00820NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00132NA,"TPAX00132NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 65001HS-06RT, hàng mới 100%, loại TPAX00132NA",PCE,MAT,4000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00307NA,"TPAX00307NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), YLS-16V, hàng mới 100%, loại TPAX00307NA",PCE,MAT,3000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00240NA,"HOUX00240NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 20.6x13.8x13.8mm, 177900-1, hàng mới 100%, loại HOUX00240NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00027NA,"TPAX00027NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), 177918-1, hàng mới 100%, loại TPAX00027NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01540NA,"HOUX01540NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 29.3x13.3x7.2mm, YH396-07JR, hàng mới 100%, loại HOUX01540NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00285NA,"TPAX00285NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), YH396-07JRT(RE), hàng mới 100%, loại TPAX00285NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00070NA,"HOUX00070NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 27x10.8x11.3mm, hàng mới 100%, loại HOUX00070NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00739NA,"HOUX00739NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 26*23*5 mm, 624159-2, hàng mới 100%, loại HOUX00739NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01605NA,"HOUX01605NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35.1x43.8x12.9mm, YLR-16V, hàng mới 100%, loại HOUX01605NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX02087NA,"HOUX02087NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 21x9.9x10.3mm, ZNDP-22V-A-S, hàng mới 100%, loại HOUX02087NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00389NA,"TPAX00389NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), ZNDS-22V-K, hàng mới 100%, loại TPAX00389NA",PCE,MAT,1000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01085NA,"HOUX01085NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.5x1.1x1.1cm, PNDP-34V-R, hàng mới 100%, loại HOUX01085NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00005NA,"TPAX00005NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), 635318, hàng mới 100%, loại TPAX00005NA",PCE,MAT,3000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01936NA,"HOUX01936NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 38x28.9x36.5mm, 625316T-2, hàng mới 100%, loại HOUX01936NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00383NA,"TPAX00383NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), PNDS-34V-K, hàng mới 100%, loại TPAX00383NA",PCE,MAT,8000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX02060NA,"HOUX02060NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 27x10.8x11.3mm, SMH200-H10H3, hàng mới 100%, loại HOUX02060NA",PCE,MAT,4000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00388NA,"TPAX00388NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), PNDS-26V-K, hàng mới 100%, loại TPAX00388NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01932NA,"HOUX01932NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 22.8x25.9x28.9 mm, 625311T-2, hàng mới 100%, loại HOUX01932NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00745NA,"HOUX00745NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt:1.3x1.3x0.8cm, 625306T, hàng mới 100%, loại HOUX00745NA",PCE,MAT,2000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00373NA,"TPAX00373NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), XMS-08V / PWASX-08V-K, hàng mới 100%, loại TPAX00373NA",PCE,MAT,6000,,,
2026-04,108139799720,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00146NA,"TPAX00146NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), 917705-1, hàng mới 100%, loại TPAX00146NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00661NA,"HOUX00661NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.88x2.24x1.37 cm, 615307T, hàng mới 100%, loại HOUX00661NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00746NA,"HOUX00746NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3x3.4x1.4cm, 625308T, hàng mới 100%, loại HOUX00746NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01476NA,"HOUX01476NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.23x1.59x1.18 cm, XMP-16V-WGL1, hàng mới 100%, loại HOUX01476NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01245NA,"HOUX01245NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35*25*16 mm, SMH200-08H, hàng mới 100%, loại HOUX01245NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00315NA,"HOUX00315NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35*25*16 mm, 2108504-1, hàng mới 100%, loại HOUX00315NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00385NA,"HOUX00385NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35*25*16 mm, 25048HS-08, hàng mới 100%, loại HOUX00385NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00258NA,"HOUX00258NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35*25*16 mm, 179463-1, hàng mới 100%, loại HOUX00258NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00396NA,"HOUX00396NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 35*25*16 mm, 316086-1, hàng mới 100%, loại HOUX00396NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,SLVA00014NA,"SLVA00014NA#&Khớp nối ống dây điện bằng nhựa, kt: 21.5x5.7x2.3 mm, DFA18-2.8(UL), hàng mới 100%, loại SLVA00014NA",PCE,MAT,4000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00217NA,"TPAX00217NA#&Chốt khóa bằng nhựa (cố định dây điện và đầu nối), SMH200-08HRT, hàng mới 100%, loại TPAX00217NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00235NA,"TPAX00235NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), SMH250J-08RT(RE), hàng mới 100%, loại TPAX00235NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00145NA,"TPAX00145NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), 917704-1, hàng mới 100%, loại TPAX00145NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00139NA,"TPAX00139NA#&Chốt khóa bằng nhựa(Cố định dây điện và đầu nối), 917698-1, hàng mới 100%, loại TPAX00139NA",PCE,MAT,3000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00143NA,"TPAX00143NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 917702-1, hàng mới 100%, loại TPAX00143NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00852NA,"HOUX00852NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.75x1.1x0.71cm, 917690-1, hàng mới 100%, loại HOUX00852NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00848NA,"HOUX00848NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 11x8.6x7.1mm, 917687-1, hàng mới 100%, loại HOUX00848NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00140NA,"TPAX00140NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 917699-1, hàng mới 100%, loại TPAX00140NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX02048NA,"HOUX02048NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 20.6*13.9*10.6mm, 2369508-1, hàng mới 100%, loại HOUX02048NA",PCE,MAT,6000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,COVC00042NA,"COVC00042NA#&Miếng nhựa bọc đầu nối dây điện, DDICH-4P-KN, hàng mới 100%, loại COVC00042NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,COVC00047NA,"COVC00047NA#&Miếng nhựa bọc đầu nối dây điện,DDICH 6P-N(TI), hàng mới 100%, loại COVC00047NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00487NA,"HOUX00487NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 0.92x1.33x2.4cm, 35151-0119, hàng mới 100%, loại HOUX00487NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00448NA,"HOUX00448NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.89x0.72x0.81cm, 35150-0109, hàng mới 100%, loại HOUX00448NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00182NA,"HOUX00182NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.14x1.09x1.07cm, 1301-12105, hàng mới 100%, loại HOUX00182NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00048NA,"HOUX00048NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.9x2.6x1.4cm, 621174, hàng mới 100%, loại HOUX00048NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00053NA,"TPAX00053NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 35182-0190, hàng mới 100%, loại TPAX00053NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00015NA,"TPAX00015NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 1301-18205, hàng mới 100%, loại TPAX00015NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00750NA,"HOUX00750NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.92x1.56x0.57cm, 625458-2, hàng mới 100%, loại HOUX00750NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00243NA,"HOUX00243NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.06x1.39x0.92cm, 177901-1, hàng mới 100%, loại HOUX00243NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01694NA,"HOUX01694NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.89x1.65x1.54cm, 204102-0429(NT), hàng mới 100%, loại HOUX01694NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00753NA,"HOUX00753NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 4.79x2.8x1.48cm, 625483-120, hàng mới 100%, loại HOUX00753NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00847NA,"HOUX00847NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 0.75x1.1x0.71cm, 917686-1, hàng mới 100%, loại HOUX00847NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01659NA,"HOUX01659NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.0x1.1x1.17cm, PNDP-28V-Z, hàng mới 100%, loại HOUX01659NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00028NA,"TPAX00028NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 177919-1, hàng mới 100%, loại TPAX00028NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00055NA,"TPAX00055NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 35182-0290, hàng mới 100%, loại TPAX00055NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00084NA,"TPAX00084NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 631228-5, hàng mới 100%, loại TPAX00084NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00116NA,"TPAX00116NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), 635620-2, hàng mới 100%, loại TPAX00116NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00495NA,"TPAX00495NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối), PNDS-28V-K, hàng mới 100%, loại TPAX00495NA",PCE,MAT,2000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX02724NA,"HOUX02724NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt:34.3x29.1x25.7 mm, 85002HP-06, hàng mới 100%, loại HOUX02724NA",PCE,MAT,4000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,TPAX00563NA,"TPAX00563NA#&Chốt khóa bằng nhựa (Cố định dây điện và đầu nối),85002RT-H03, hàng mới 100%, loại TPAX00563NA",PCE,MAT,8000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00444NA,"HOUX00444NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.3* 0.6*1.3cm, 35128-0200, hàng mới 100%, loại HOUX00444NA",PCE,MAT,1500,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX02121NA,"HOUX02121NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt:3.5*1.06*2.5cm, EH688.500-007-A-A35-960-A, hàng mới 100%, loại HOUX02121NA",PCE,MAT,2500,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00445NA,"HOUX00445NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 1.3* 0.6*1.3cm, 35128-1000, hàng mới 100%, loại HOUX00445NA",PCE,MAT,2500,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00443NA,"HOUX00443NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.85* 1.58*1.73cm, 35127-1000, hàng mới 100%, loại HOUX00443NA",PCE,MAT,2500,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00666NA,"HOUX00666NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.25* 1.36*0.76cm, 615571-1, hàng mới 100%, loại HOUX00666NA",PCE,MAT,5000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00667NA,"HOUX00667NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.75* 0.76*2.71cm, 615572-5, hàng mới 100%, loại HOUX00667NA",PCE,MAT,10000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00082NA,"HOUX00082NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.42* 0.76*1.91cm, 631130, hàng mới 100%, loại HOUX00082NA",PCE,MAT,2500,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00133NA,"HOUX00133NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 4.37* 0.96*1.32cm, 1-174712-1, hàng mới 100%, loại HOUX00133NA",PCE,MAT,1000,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX00978NA,"HOUX00978NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 3.5* 0.9*2.5cm, EH688-500-007-B35, hàng mới 100%, loại HOUX00978NA",PCE,MAT,2500,,,
2026-04,108139803550,2026-04-10 00:00:00,E21,HSEVN-CK2026040012-PC,HOUX01538NA,"HOUX01538NA#&Đầu nối bằng nhựa dùng để cách điện đầu cốt dây điện, kt: 2.53*0.72*1.33cm, YH396-06JR, hàng mới 100%, loại HOUX01538NA",PCE,MAT,2500,,,
