Period,Item code,QTY begin,SUBCON,Type,Level subcon,Remark
2026-04,TPAX00373NA,2000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00388NA,2000,CKAD,MAT,1,EAD64745815-I
2026-04,TPAX00495NA,2000,CKAD,MAT,1,EAD64745815-I
2026-04,EAD64765409-C,1000,CKAD,WIP,1,EAD64765409-T
2026-04,HOUX00027NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,HOUX00065NA,4000,CKAD,MAT,1,EAD65606208-I
2026-04,HOUX00398NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,HOUX00850NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,HOUX01086NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,HOUX01139NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,HOUX01239NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,HOUX01548NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,TAPA00013NA,600,CKAD,MAT,1,EAD65606208-I
2026-04,TPAX00101NA,4000,CKAD,MAT,1,EAD65606208-I
2026-04,TPAX00111NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,TPAX00141NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,TPAX00142NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,TPAX00197NA,4000,CKAD,MAT,1,EAD65606208-I
2026-04,TPAX00215NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,TPAX00288NA,2000,CKAD,MAT,1,EAD65606208-I
2026-04,TPAX00383NA,4000,CKAD,MAT,1,EAD65606208-I
2026-04,EAD65606209-C,5,CKAD,WIP,1,EAD65606209-I
2026-04,HOUX00027NA,5,CKAD,MAT,1,EAD65606209-I
2026-04,HOUX00070NA,5,CKAD,MAT,1,EAD65606209-I
2026-04,HOUX01086NA,5,CKAD,MAT,1,EAD65606209-I
2026-04,TAPA00013NA,0.9,CKAD,MAT,1,EAD65606209-I
2026-04,TPAX00111NA,15,CKAD,MAT,1,EAD65606209-I
2026-04,TPAX00383NA,10,CKAD,MAT,1,EAD65606209-I
2026-04,EAD65606211-C,1,CKAD,WIP,1,EAD65606211-I
2026-04,HOUX00027NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,HOUX00065NA,2,CKAD,MAT,1,EAD65606211-I
2026-04,HOUX00448NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,HOUX00487NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,HOUX00850NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,HOUX01086NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,HOUX01139NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,HOUX01239NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,HOUX01548NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,HOUX02625NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,TAPA00013NA,0.3,CKAD,MAT,1,EAD65606211-I
2026-04,TPAX00053NA,2,CKAD,MAT,1,EAD65606211-I
2026-04,TPAX00101NA,2,CKAD,MAT,1,EAD65606211-I
2026-04,TPAX00111NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,TPAX00142NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,TPAX00197NA,2,CKAD,MAT,1,EAD65606211-I
2026-04,TPAX00215NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,TPAX00288NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,TPAX00383NA,2,CKAD,MAT,1,EAD65606211-I
2026-04,TPAX00567NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,TPAX00568NA,1,CKAD,MAT,1,EAD65606211-I
2026-04,EAD65616818-C,1000,CKAD,WIP,1,EAD65616818-I
2026-04,HOUX00082NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX00234NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX00443NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX00444NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX00445NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX00665NA,26000,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX00666NA,13000,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX00667NA,26000,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX00978NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX01538NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX01548NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX01553NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,HOUX02121NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,TPAX00001NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,TPAX00047NA,19500,CKAD,MAT,1,EAD65616818-I
2026-04,TPAX00284NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,TPAX00288NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,TPAX00291NA,6500,CKAD,MAT,1,EAD65616818-I
2026-04,CATX00072NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,EAD65616822-C,1000,CKAD,WIP,1,EAD65616822-I
2026-04,HOUX00082NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX00133NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX00234NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX00443NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX00445NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX00665NA,36000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX00666NA,18000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX00667NA,36000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX00978NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX01538NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX01548NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX01553NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX01562NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX01563NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,HOUX02121NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,TPAX00047NA,27000,CKAD,MAT,1,EAD65616822-I
2026-04,TPAX00284NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,TPAX00288NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,TPAX00291NA,9000,CKAD,MAT,1,EAD65616822-I
2026-04,BAGA00007NA,4016,CKAD,MAT,1,EAD66010222-I
2026-04,CORX00081NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,EAD66010222-C,8,CKAD,WIP,1,EAD66010222-I
2026-04,HOUX00627NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX00659NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01114NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01124NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01127NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01130NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01136NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01139NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01149NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01194NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01195NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01204NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01206NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01211NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01213NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01215NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01216NA,4016,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01217NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01251NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01364NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX01566NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,SELA00032NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,SELA00035NA,4016,CKAD,MAT,1,EAD66010222-I
2026-04,TAPA00013NA,8835.2,CKAD,MAT,1,EAD66010222-I
2026-04,TAPB00003NA,5421.6,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00107NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00117NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00197NA,8032,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00198NA,10040,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00202NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00205NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00206NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00209NA,8032,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00219NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00244NA,4016,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00299NA,4016,CKAD,MAT,1,EAD66010222-I
2026-04,TPAX00376NA,2008,CKAD,MAT,1,EAD66010222-I
2026-04,HOUX00065NA,1000,CKAD,MAT,1,EAD66065901-I
2026-04,HOUX00139NA,500,CKAD,MAT,1,EAD66065901-I
2026-04,HOUX00140NA,500,CKAD,MAT,1,EAD66065901-I
2026-04,HOUX00316NA,500,CKAD,MAT,1,EAD66065901-I
2026-04,HOUX00398NA,500,CKAD,MAT,1,EAD66065901-I
2026-04,HOUX00850NA,500,CKAD,MAT,1,EAD66065901-I
2026-04,HOUX01148NA,500,CKAD,MAT,1,EAD66065901-I
2026-04,HOUX01239NA,500,CKAD,MAT,1,EAD66065901-I
2026-04,HOUX02742NA,500,CKAD,MAT,1,EAD66065901-I
2026-04,TPAX00009NA,1000,CKAD,MAT,1,EAD66065901-I
2026-04,TPAX00010NA,1000,CKAD,MAT,1,EAD66065901-I
2026-04,TPAX00101NA,1000,CKAD,MAT,1,EAD66065901-I
2026-04,TPAX00141NA,500,CKAD,MAT,1,EAD66065901-I
2026-04,TPAX00142NA,500,CKAD,MAT,1,EAD66065901-I
2026-04,TPAX00146NA,1000,CKAD,MAT,1,EAD66065901-I
2026-04,TPAX00199NA,1500,CKAD,MAT,1,EAD66065901-I
2026-04,TPAX00215NA,500,CKAD,MAT,1,EAD66065901-I
2026-04,TPAX00373NA,1000,CKAD,MAT,1,EAD66065901-I
2026-04,COVC00042NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,COVC00047NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX00021NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX00048NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX00057NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX00070NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX00182NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX00448NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX00487NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX00661NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX00739NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX00745NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX00820NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX01081NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX01085NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX01086NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX01519NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX01540NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX01605NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX01931NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX01932NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX01936NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX02724NA,4000,CKAD,MAT,1,EAD66091501-I
2026-04,HOUX02742NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,TAPA00013NA,4160,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00004NA,14000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00005NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00015NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00053NA,4000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00080NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00097NA,4000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00101NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00111NA,4000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00132NA,4000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00279NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00285NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00307NA,2000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00373NA,4000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00383NA,8000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00385NA,4000,CKAD,MAT,1,EAD66091501-I
2026-04,TPAX00563NA,8000,CKAD,MAT,1,EAD66091501-I
2026-04,COVC00042NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,COVC00047NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,EAD66091503-C,14,CKAD,WIP,1,EAD66091503-I
2026-04,EAD66091503-C-TUBA-089,14,CKAD,TUBE,1,EAD66091503-I
2026-04,HOUX00021NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00048NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00057NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00070NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00182NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00400NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00448NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00487NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00661NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00739NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00745NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00820NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX00853NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX01081NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX01085NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX01086NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX01519NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX01540NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX01605NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX01931NA,28,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX01932NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX01936NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX02724NA,28,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX02742NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,TAPA00013NA,33.6,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00004NA,112,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00005NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00015NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00053NA,28,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00080NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00097NA,28,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00101NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00111NA,28,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00132NA,28,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00143NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00144NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00279NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00285NA,14,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00307NA,28,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00373NA,28,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00383NA,56,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00385NA,28,CKAD,MAT,1,EAD66091503-I
2026-04,TPAX00563NA,56,CKAD,MAT,1,EAD66091503-I
2026-04,HOUX01114NA,2000,CKAD,MAT,1,EAD61212398-T1
2026-04,HOUX01122NA,2000,CKAD,MAT,1,EAD61212398-T1
2026-04,HOUX02060NA,2000,CKAD,MAT,1,EAD61212398-T1
2026-04,HOUX02074NA,2000,CKAD,MAT,1,EAD61212398-T1
2026-04,TAPA00013NA,2600,CKAD,MAT,1,EAD61212398-T1
2026-04,TAPB00003NA,2400,CKAD,MAT,1,EAD61212398-T1
2026-04,TPAX00198NA,2000,CKAD,MAT,1,EAD61212398-T1
2026-04,TPAX00211NA,2000,CKAD,MAT,1,EAD61212398-T1
2026-04,TPAX00219NA,2000,CKAD,MAT,1,EAD61212398-T1
2026-04,TPAX00376NA,2000,CKAD,MAT,1,EAD61212398-T1
2026-04,EAD63911352-C,473,CKAD,WIP,1,EAD63911352-I1
2026-04,EAD63911352-C-TUBA-089,473,CKAD,TUBE,1,EAD63911352-I1
2026-04,HOUX00021NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX00070NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX00453NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX00457NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX00733NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX00739NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX00820NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX01083NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX01085NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX01146NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX01519NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX01540NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX01605NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX01931NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX01932NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX01936NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX02087NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,HOUX02724NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,MLDA00207NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,TAPA00013NA,1030,CKAD,MAT,1,EAD63911352-I1
2026-04,TAPB00003NA,325,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00004NA,3000,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00005NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00048NA,1000,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00086NA,1000,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00097NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00101NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00111NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00132NA,1000,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00200NA,1000,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00279NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00285NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00307NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00383NA,1000,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00386NA,1000,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00389NA,500,CKAD,MAT,1,EAD63911352-I1
2026-04,TPAX00563NA,1000,CKAD,MAT,1,EAD63911352-I1
2026-04,EAD63911344-C,4,CKVB,WIP,2,EAD63911344-I
2026-04,EAD63911344-C-TUBA-089,4,CKVB,TUBE,2,EAD63911344-I
2026-04,HOUX00021NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX00065NA,8,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX00070NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX00240NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX00739NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX00745NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX00820NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX01081NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX01085NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX01086NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX01146NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX01519NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX01540NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX01605NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX01932NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX01936NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX02087NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,HOUX02724NA,8,CKVB,MAT,2,EAD63911344-I
2026-04,MLDA00207NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,TAPA00013NA,11.56,CKVB,MAT,2,EAD63911344-I
2026-04,TAPB00003NA,1.2,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00004NA,24,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00005NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00027NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00097NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00101NA,12,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00111NA,8,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00132NA,8,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00200NA,8,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00279NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00285NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00307NA,8,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00383NA,16,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00385NA,8,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00389NA,4,CKVB,MAT,2,EAD63911344-I
2026-04,TPAX00563NA,16,CKVB,MAT,2,EAD63911344-I
2026-04,EAD63911418-C,39,CKVB,WIP,2,EAD63911418-I
2026-04,HOUX00027NA,39,CKVB,MAT,2,EAD63911418-I
2026-04,HOUX00065NA,78,CKVB,MAT,2,EAD63911418-I
2026-04,HOUX00399NA,39,CKVB,MAT,2,EAD63911418-I
2026-04,HOUX00400NA,39,CKVB,MAT,2,EAD63911418-I
2026-04,HOUX00850NA,39,CKVB,MAT,2,EAD63911418-I
2026-04,HOUX01084NA,39,CKVB,MAT,2,EAD63911418-I
2026-04,HOUX01239NA,39,CKVB,MAT,2,EAD63911418-I
2026-04,HOUX01842NA,39,CKVB,MAT,2,EAD63911418-I
2026-04,HOUX02491NA,39,CKVB,MAT,2,EAD63911418-I
2026-04,TAPA00013NA,11.7,CKVB,MAT,2,EAD63911418-I
2026-04,TPAX00101NA,78,CKVB,MAT,2,EAD63911418-I
2026-04,TPAX00111NA,78,CKVB,MAT,2,EAD63911418-I
2026-04,TPAX00142NA,78,CKVB,MAT,2,EAD63911418-I
2026-04,TPAX00143NA,39,CKVB,MAT,2,EAD63911418-I
2026-04,TPAX00215NA,39,CKVB,MAT,2,EAD63911418-I
2026-04,TPAX00336NA,78,CKVB,MAT,2,EAD63911418-I
2026-04,TPAX00388NA,156,CKVB,MAT,2,EAD63911418-I
2026-04,EAD63911420-C,118,CKVB,WIP,2,EAD63911420-I
2026-04,HOUX00027NA,118,CKVB,MAT,2,EAD63911420-I
2026-04,HOUX00065NA,236,CKVB,MAT,2,EAD63911420-I
2026-04,HOUX00398NA,118,CKVB,MAT,2,EAD63911420-I
2026-04,HOUX00399NA,118,CKVB,MAT,2,EAD63911420-I
2026-04,HOUX00850NA,118,CKVB,MAT,2,EAD63911420-I
2026-04,HOUX01084NA,118,CKVB,MAT,2,EAD63911420-I
2026-04,HOUX01239NA,118,CKVB,MAT,2,EAD63911420-I
2026-04,HOUX01842NA,118,CKVB,MAT,2,EAD63911420-I
2026-04,TAPA00013NA,23.6,CKVB,MAT,2,EAD63911420-I
2026-04,TPAX00101NA,236,CKVB,MAT,2,EAD63911420-I
2026-04,TPAX00111NA,236,CKVB,MAT,2,EAD63911420-I
2026-04,TPAX00141NA,118,CKVB,MAT,2,EAD63911420-I
2026-04,TPAX00142NA,236,CKVB,MAT,2,EAD63911420-I
2026-04,TPAX00215NA,118,CKVB,MAT,2,EAD63911420-I
2026-04,TPAX00336NA,236,CKVB,MAT,2,EAD63911420-I
2026-04,TPAX00388NA,236,CKVB,MAT,2,EAD63911420-I
2026-04,CATX00072NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,EAD63913527-C,2350,CKVB,WIP,2,EAD63913527-I
2026-04,EAD63913527-C-TUBA-089,2350,CKVB,TUBE,2,EAD63913527-I
2026-04,EAD63913527-C-TUBC-114,2350,CKVB,TUBE,2,EAD63913527-I
2026-04,HOUX00057NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX00065NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX00202NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX00224NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX00369NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX00476NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX00733NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX00751NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX00820NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX00858NA,4700,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX00861NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX01519NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,HOUX01531NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,SLVB00006NA,4700,CKVB,MAT,2,EAD63913527-I
2026-04,TAPA00013NA,3243,CKVB,MAT,2,EAD63913527-I
2026-04,TAPB00003NA,305.5,CKVB,MAT,2,EAD63913527-I
2026-04,TPAX00026NA,2350,CKVB,MAT,2,EAD63913527-I
2026-04,TPAX00048NA,7050,CKVB,MAT,2,EAD63913527-I
